time,acc.z,
13209,1.0001236200332642,
13309,1.000008225440979,
13409,1.0000348091125488,
13509,1.000933051109314,
13609,1.0002729892730713,
13709,0.9963059425354004,
13809,0.9997957944869995,
13909,0.9983795285224915,
14009,0.9990912675857544,
14109,1.001421332359314,
14209,0.9988512396812439,
14309,0.998586893081665,
14409,1.0000888109207153,
14509,0.9995642900466919,
14609,1.001179814338684,
14709,0.9998167753219604,
14809,1.000342845916748,
14909,0.9982701539993286,
15009,1.0008519887924194,
15109,0.9985275268554688,
15209,0.9992214441299438,
15309,0.9572572708129883,
15409,0.8394094705581665,
15509,0.9325069785118103,
15609,1.1331920623779297,
15709,1.0096756219863892,
15809,0.7101762890815735,
15909,0.7229485511779785,
16009,0.9685009121894836,
16109,0.9047017693519592,
16209,0.8912250995635986,
16309,1.4279382228851318,
16409,1.334776759147644,
16509,1.02500581741333,
16609,1.214492917060852,
16709,0.9791364669799805,
16809,0.8835421204566956,
16909,0.8787372708320618,
17009,1.0516045093536377,
17109,1.0293989181518555,
17209,1.001847505569458,
17309,1.0227211713790894,
17409,1.0486066341400146,
17509,1.0802805423736572,
17609,1.0765703916549683,
17709,0.9981377124786377,
17809,1.0028436183929443,
17909,0.9749279022216797,
18009,1.047970175743103,
18109,1.090061068534851,
18209,0.9733633399009705,
18309,1.0980690717697144,
18409,1.0399531126022339,
18509,1.06032395362854,
18609,0.9838526844978333,
18709,1.001158595085144,
18809,1.0107009410858154,
18909,0.9963048696517944,
19009,0.9809994697570801,
19109,0.9940384030342102,
19209,0.986725389957428,
19309,1.0189405679702759,
19409,1.079124093055725,
19509,0.9796993732452393,
19609,1.0024555921554565,
19709,0.973793089389801,
19809,0.9842758178710938,
19909,0.9778940081596375,
20009,1.0857698917388916,
20109,1.0231305360794067,
20209,1.0273621082305908,
20309,0.9856271743774414,
20409,1.0359281301498413,
20509,0.999367892742157,
20609,1.0578057765960693,
20709,1.014072060585022,
20809,0.9964258670806885,
20909,0.9722933173179626,
21009,1.0219700336456299,
21109,1.0258119106292725,
21209,0.9653766751289368,
21309,1.00990629196167,
21409,1.0849604606628418,
21509,1.0477731227874756,
21609,1.0490257740020752,
21709,1.01077401638031,
21809,1.0339953899383545,
21909,1.017054557800293,
22009,1.028816819190979,
22109,0.9854971766471863,
22209,0.9812279343605042,
22309,1.0599974393844604,
22409,1.0447982549667358,
22509,1.0851250886917114,
22609,1.0860035419464111,
22709,1.0542645454406738,
22809,1.0081983804702759,
22909,0.9874475598335266,
23009,0.9959036111831665,
23109,0.9646599292755127,
23209,0.9858747720718384,
23309,0.9808432459831238,
23409,1.05630624294281,
23509,1.0112982988357544,
23609,1.0843931436538696,
23709,1.025848627090454,
23809,1.0743504762649536,
23909,0.9585416913032532,
24009,0.9745824933052063,
24109,1.035667896270752,
24209,1.0069546699523926,
24309,1.0072646141052246,
24409,0.9773207306861877,
24509,1.0349441766738892,
24609,1.0692925453186035,
24709,0.9857416152954102,
24809,0.9782053232192993,
24909,0.9954315423965454,
